price,developer,id,release_date_anio
0.99,ma_mutte,503430,2017
0.0,"HANBITSOFT, INC.,IMC GAMES CO.,LTD.",319730,2007
0.0,"HANBITSOFT, INC.,IMC GAMES CO.,LTD.",319730,2007
0.0,"HANBITSOFT, INC.,IMC GAMES CO.,LTD.",319730,2007
0.0,"HANBITSOFT, INC.,IMC GAMES CO.,LTD.",319730,2007
0.0,"HANBITSOFT, INC.,IMC GAMES CO.,LTD.",319730,2007
1.99,Oriplay,596870,2017
1.99,Oriplay,596870,2017
0.0,Fairytale Distillery,332650,2017
0.0,Fairytale Distillery,332650,2017
0.0,Fairytale Distillery,332650,2017
0.0,Fairytale Distillery,332650,2017
19.99,Fairytale Distillery,530150,2017
19.99,Fairytale Distillery,530150,2017
19.99,Fairytale Distillery,530150,2017
79.99,Fairytale Distillery,530152,2017
79.99,Fairytale Distillery,530152,2017
79.99,Fairytale Distillery,530152,2017
39.99,Fairytale Distillery,530151,2017
39.99,Fairytale Distillery,530151,2017
39.99,Fairytale Distillery,530151,2017
8.99,MyDearest,573040,2017
8.99,MyDearest,573040,2017
8.99,MyDearest,573040,2017
4.99,Tiny Warrior Games,578680,2017
4.99,Tiny Warrior Games,578680,2017
4.99,Tiny Warrior Games,578680,2017
9.99,Awesome Games Studio,465200,2017
9.99,Awesome Games Studio,465200,2017
9.99,Awesome Games Studio,465200,2017
9.99,Awesome Games Studio,465200,2017
9.99,Awesome Games Studio,465200,2017
29.99,Cosy Goat,592550,2017
29.99,Cosy Goat,592550,2017
29.99,Cosy Goat,592550,2017
1.99,Insignio Labs,591720,2017
19.99,Mastfire Studios Pty Ltd,420290,2017
19.99,Mastfire Studios Pty Ltd,420290,2017
19.99,Mastfire Studios Pty Ltd,420290,2017
19.99,Mastfire Studios Pty Ltd,420290,2017
19.99,Mastfire Studios Pty Ltd,420290,2017
4.99,"Daniel Gili,Joaquín Godoy,Emilio Martinez,Bruno Carro",415090,2017
4.99,"Daniel Gili,Joaquín Godoy,Emilio Martinez,Bruno Carro",415090,2017
4.99,"Daniel Gili,Joaquín Godoy,Emilio Martinez,Bruno Carro",415090,2017
1.99,Insignio Labs,588670,2017
4.99,Nauris Amatnieks,562160,2017
4.99,Nauris Amatnieks,562160,2017
4.99,Nauris Amatnieks,562160,2017
9.99,"Orrery Games,Blip Haus Design",460140,2017
9.99,"Orrery Games,Blip Haus Design",460140,2017
14.99,Team Cherry,367520,2017
14.99,Team Cherry,367520,2017
14.99,Team Cherry,367520,2017
18.99,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",571040,2017
18.99,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",571040,2017
18.99,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",571040,2017
18.99,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",571040,2017
18.99,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",571040,2017
11.99,Taito,494320,2017
11.99,Taito,494320,2017
29.99,Individual Software,442230,2017
9.99,Caracal Games,506900,2017
9.99,Caracal Games,506900,2017
0.0,FantaBlade Network,598710,2017
0.0,FantaBlade Network,598710,2017
0.0,FantaBlade Network,598710,2017
0.0,FantaBlade Network,598710,2017
14.99,Pyromancers.com,592260,2017
14.99,Pyromancers.com,592260,2017
4.99,Pierre Brengues,600310,2017
4.99,Pierre Brengues,600310,2017
0.99,Alien Jellyfish,601690,2017
0.99,Alien Jellyfish,601690,2017
0.99,Alien Jellyfish,601690,2017
0.99,Alien Jellyfish,601690,2017
3.99,Cats Who Play,599050,2017
3.99,Cats Who Play,599050,2017
4.99,MorfeoDev,551450,2017
4.99,MorfeoDev,551450,2017
2.99,Crystal Box Team,581000,2017
2.99,Crystal Box Team,581000,2017
2.99,Crystal Box Team,581000,2017
1.99,"CFK Co., Ltd.",583030,2017
1.99,"CFK Co., Ltd.",583030,2017
19.99,inXile Entertainment,596230,2017
19.99,inXile Entertainment,596230,2017
19.99,inXile Entertainment,596230,2017
19.99,inXile Entertainment,596230,2017
44.99,inXile Entertainment,596231,2017
44.99,inXile Entertainment,596231,2017
44.99,inXile Entertainment,596231,2017
44.99,inXile Entertainment,596231,2017
6.99,"KOEI TECMO GAMES CO., LTD.",569716,2017
14.99,IronOak Games,527230,2017
14.99,IronOak Games,527230,2017
14.99,IronOak Games,527230,2017
14.99,IronOak Games,527230,2017
14.99,IronOak Games,527230,2017
7.99,"KOEI TECMO GAMES CO., LTD.",569717,2017
1.99,Crystal Box Team,590520,2017
1.99,Crystal Box Team,590520,2017
2.99,WarfareSims,584260,2017
2.99,WarfareSims,584260,2017
9.99,"Sproing,Neopica",595130,2017
9.99,"Sproing,Neopica",595130,2017
19.99,Carenado,500237,2017
14.99,Toposim,556225,2017
0.99,Just1337 Studio,590470,2017
0.99,Just1337 Studio,590470,2017
0.99,Just1337 Studio,590470,2017
7.99,"QLOC,DIMPS",508401,2017
7.99,"QLOC,DIMPS",508401,2017
7.99,"QLOC,DIMPS",508401,2017
7.99,"QLOC,DIMPS",508401,2017
0.99,Just1337 Studio,590490,2017
0.99,Just1337 Studio,590490,2017
0.99,Just1337 Studio,590490,2017
0.0,Just1337 Studio,590480,2017
0.0,Just1337 Studio,590480,2017
0.0,Just1337 Studio,590480,2017
1.99,Andy Howard Games,597210,2017
1.99,Andy Howard Games,597210,2017
1.99,Andy Howard Games,597210,2017
14.99,Massive Entertainment,596190,2017
14.99,Massive Entertainment,596190,2017
14.99,Massive Entertainment,596190,2017
9.99,"Visual Concepts,Yuke's Co., LTD",570210,2017
9.99,"Visual Concepts,Yuke's Co., LTD",570210,2017
0.99,"Limed,lalalaZero,Urbanoff",595340,2017
0.99,"Limed,lalalaZero,Urbanoff",595340,2017
0.99,"Limed,lalalaZero,Urbanoff",595340,2017
9.99,Babloon Studios,552000,2017
9.99,Babloon Studios,552000,2017
9.99,Babloon Studios,552000,2017
99.99,NCH Software,580310,2017
14.99,The Foregone Syndicate,390030,2017
14.99,The Foregone Syndicate,390030,2017
14.99,Individual Software,590640,2017
14.99,Individual Software,595510,2017
6.99,Fractal Phase,586070,2017
6.99,Fractal Phase,586070,2017
7.99,2xMilk,567320,2017
7.99,2xMilk,567320,2017
7.99,2xMilk,567320,2017
7.99,2xMilk,567320,2017
1.99,Watercolor Games,576310,2017
1.99,Watercolor Games,576310,2017
1.99,Watercolor Games,576310,2017
1.99,Watercolor Games,576310,2017
4.99,NerdyYetis,525150,2017
4.99,NerdyYetis,525150,2017
4.99,NerdyYetis,525150,2017
9.99,Neil Birch,556217,2017
4.99,Insignio Labs,530010,2017
39.99,Dovetail Games,500211,2017
0.99,the_dobrokot,601180,2017
0.99,the_dobrokot,601180,2017
0.99,the_dobrokot,601180,2017
9.99,Quad-Games,391140,2017
9.99,Quad-Games,391140,2017
9.99,Quad-Games,391140,2017
6.99,Deep Shadows Games,596270,2017
6.99,Deep Shadows Games,596270,2017
1.99,L Rod,398140,2017
1.99,L Rod,398140,2017
1.99,L Rod,398140,2017
0.0,Avallon Alliance,596650,2017
0.0,Avallon Alliance,596650,2017
1.99,PotionC,584220,2017
1.99,PotionC,584220,2017
0.99,GamersHype Productions,512020,2017
0.99,GamersHype Productions,512020,2017
0.99,GamersHype Productions,512020,2017
0.99,GamersHype Productions,512020,2017
0.99,GamersHype Productions,512020,2017
11.99,Stage Clear Studios,545200,2017
11.99,Stage Clear Studios,545200,2017
4.99,Octo Studio,566320,2017
4.99,Octo Studio,566320,2017
4.99,Octo Studio,566320,2017
9.99,ERS G Studios,596400,2017
9.99,ERS G Studios,596400,2017
4.99,Suspicious Developments,494720,2017
4.99,Suspicious Developments,494720,2017
1.99,ChairKilling,575830,2017
1.99,ChairKilling,575830,2017
1.99,ChairKilling,575830,2017
1.99,ChairKilling,575830,2017
6.99,R I MAD,592750,2017
6.99,R I MAD,592750,2017
1.99,Warfare Studios,577460,2017
1.99,Warfare Studios,577460,2017
1.99,Warfare Studios,577460,2017
1.99,Warfare Studios,577460,2017
19.99,Eminent Softworks,432420,2017
19.99,Eminent Softworks,432420,2017
19.99,Eminent Softworks,432420,2017
19.99,Eminent Softworks,432420,2017
4.99,Oscar Celestini,595550,2017
4.99,Oscar Celestini,595550,2017
4.99,Oscar Celestini,595550,2017
4.99,Oscar Celestini,595550,2017
0.0,Automaton,466240,2017
0.0,Automaton,466240,2017
0.0,Automaton,466240,2017
2.99,The Foregone Syndicate,602441,2017
2.99,The Foregone Syndicate,602441,2017
6.99,The Foregone Syndicate,602440,2017
6.99,The Foregone Syndicate,602440,2017
0.99,Marcin Mikołajczyk,587490,2017
0.99,Marcin Mikołajczyk,587490,2017
0.99,Marcin Mikołajczyk,587490,2017
0.99,Marcin Mikołajczyk,587490,2017
9.99,Playsaurus,591620,2017
9.99,Playsaurus,591620,2017
9.99,Playsaurus,591620,2017
9.99,Playsaurus,591620,2017
9.99,Playsaurus,591620,2017
9.99,Playsaurus,591620,2017
9.99,Playsaurus,591620,2017
0.0,"L. Stotch,Vladimir Soldatov",571350,2017
0.0,"L. Stotch,Vladimir Soldatov",571350,2017
0.0,"L. Stotch,Vladimir Soldatov",571350,2017
6.99,Pixel Battery,517110,2017
6.99,Pixel Battery,517110,2017
6.99,Pixel Battery,517110,2017
6.99,Pixel Battery,517110,2017
2.99,mibix,596630,2017
9.99,Ehnenu,593560,2017
9.99,Ehnenu,593560,2017
9.99,Ehnenu,593560,2017
9.99,Ehnenu,593560,2017
1.99,"GCRH,Daynar",597240,2017
1.99,"GCRH,Daynar",597240,2017
1.99,"GCRH,Daynar",597240,2017
1.99,"GCRH,Daynar",597240,2017
1.99,"GCRH,Daynar",597240,2017
1.99,"GCRH,Daynar",597240,2017
4.99,Joe Sansone,592570,2017
4.99,Joe Sansone,592570,2017
13.99,Because I Can,503240,2017
13.99,Because I Can,503240,2017
13.99,Because I Can,503240,2017
13.99,Because I Can,503240,2017
13.99,Because I Can,503240,2017
13.99,Because I Can,503240,2017
9.99,Neopica,595150,2017
4.99,Rushing Vise,554670,2017
4.99,Rushing Vise,554670,2017
4.99,Rushing Vise,554670,2017
9.99,Top Evidence Studio,597280,2017
9.99,Top Evidence Studio,597280,2017
69.99,MAGIX Software GmbH,596140,2017
69.99,MAGIX Software GmbH,596140,2017
9.99,Ian Williams,604060,2017
9.99,Ian Williams,604060,2017
9.99,Ian Williams,604060,2017
9.99,Ian Williams,604060,2017
24.99,"CAPCOM CO., LTD.",357190,2017
11.99,Pixel Gangsta Studio,466860,2017
11.99,Pixel Gangsta Studio,466860,2017
11.99,Pixel Gangsta Studio,466860,2017
11.99,Pixel Gangsta Studio,466860,2017
19.99,LVGameDev LLC,598330,2017
19.99,LVGameDev LLC,598330,2017
19.99,LVGameDev LLC,598330,2017
19.99,LVGameDev LLC,598330,2017
59.99,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections,Ubisoft Belgrade",460930,2017
59.99,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections,Ubisoft Belgrade",460930,2017
0.99,JustForward,602200,2017
0.99,JustForward,602200,2017
0.99,JustForward,602200,2017
0.99,JustForward,602200,2017
39.99,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections",573830,2017
39.99,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections",573830,2017
3.99,GamerGG,592740,2017
3.99,GamerGG,592740,2017
3.99,GamerGG,592740,2017
9.99,Threye Interactive,506090,2017
9.99,Threye Interactive,506090,2017
0.0,Threye Interactive,604930,2017
0.0,Threye Interactive,604930,2017
1.99,Polygon Art,602210,2017
1.99,Polygon Art,602210,2017
4.99,AtomicTorch Studio,499410,2017
4.99,AtomicTorch Studio,499410,2017
4.99,AtomicTorch Studio,499410,2017
4.99,AtomicTorch Studio,499410,2017
4.99,AtomicTorch Studio,499410,2017
4.99,AtomicTorch Studio,602740,2017
4.99,AtomicTorch Studio,602740,2017
4.99,AtomicTorch Studio,602740,2017
4.99,AtomicTorch Studio,602740,2017
4.99,AtomicTorch Studio,602740,2017
1.99,SimProse Studios,594720,2017
1.99,SimProse Studios,594720,2017
1.99,SimProse Studios,594720,2017
1.99,SimProse Studios,594720,2017
7.99,ZAR 21,569800,2017
7.99,ZAR 21,569800,2017
14.99,High Horse Entertainment,415880,2017
14.99,High Horse Entertainment,415880,2017
14.99,High Horse Entertainment,415880,2017
2.99,HeX,601640,2017
2.99,HeX,601640,2017
14.99,Crowdwork Studios,548650,2017
14.99,Crowdwork Studios,548650,2017
14.99,Crowdwork Studios,548650,2017
14.99,Crowdwork Studios,548650,2017
14.99,Crowdwork Studios,548650,2017
14.99,Hollow Ponds,443880,2017
14.99,Hollow Ponds,443880,2017
14.99,Hollow Ponds,443880,2017
59.99,"KOEI TECMO GAMES CO., LTD.",527290,2017
29.99,"TT Games,Traveller's Tales",332310,2017
9.99,Daily Magic Productions,598050,2017
9.99,Daily Magic Productions,598050,2017
99.99,YoYo Games Ltd.,585410,2017
99.99,YoYo Games Ltd.,585410,2017
99.99,YoYo Games Ltd.,585410,2017
99.99,YoYo Games Ltd.,585410,2017
99.99,YoYo Games Ltd.,585410,2017
2.99,Arcane Raise,603750,2017
2.99,Arcane Raise,603750,2017
2.99,Arcane Raise,603750,2017
2.99,Arcane Raise,603750,2017
2.99,Arcane Raise,603750,2017
399.99,YoYo Games Ltd.,585620,2017
399.99,YoYo Games Ltd.,585620,2017
399.99,YoYo Games Ltd.,585620,2017
399.99,YoYo Games Ltd.,585620,2017
399.99,YoYo Games Ltd.,585620,2017
399.99,YoYo Games Ltd.,585610,2017
399.99,YoYo Games Ltd.,585610,2017
399.99,YoYo Games Ltd.,585610,2017
399.99,YoYo Games Ltd.,585610,2017
399.99,YoYo Games Ltd.,585610,2017
149.99,YoYo Games Ltd.,585600,2017
149.99,YoYo Games Ltd.,585600,2017
149.99,YoYo Games Ltd.,585600,2017
149.99,YoYo Games Ltd.,585600,2017
149.99,YoYo Games Ltd.,585600,2017
11.99,Iron Helmet Games,597640,2017
9.99,Turbo Pixel Studios,328070,2014
9.99,Turbo Pixel Studios,328070,2014
14.99,Spread Shot Studios LLC,471400,2017
14.99,Spread Shot Studios LLC,471400,2017
14.99,Spread Shot Studios LLC,471400,2017
14.99,Spread Shot Studios LLC,471400,2017
2.99,Play Spirit Limited,591040,2017
2.99,Play Spirit Limited,591040,2017
2.99,Play Spirit Limited,591040,2017
9.99,Yaeko,603800,2017
0.0,Deckbound,540160,2017
0.0,Deckbound,540160,2017
0.0,Deckbound,540160,2017
9.99,Doragon Entertainment,450950,2017
9.99,Doragon Entertainment,450950,2017
6.99,Alientrap,389220,2017
6.99,Alientrap,389220,2017
6.99,Alientrap,389220,2017
6.99,Alientrap,389220,2017
0.0,ds-sans,603880,2017
0.0,ds-sans,603880,2017
0.0,ds-sans,603880,2017
0.99,Naarassusi Game,605910,2017
0.99,Naarassusi Game,605910,2017
0.99,Naarassusi Game,605910,2017
0.99,Naarassusi Game,605910,2017
1.99,Sergej110,602990,2017
1.99,Sergej110,602990,2017
0.99,ArteG,606050,2017
0.99,ArteG,606050,2017
19.99,Creative Pudding Hungary Llc.,589760,2017
19.99,Creative Pudding Hungary Llc.,589760,2017
19.99,Creative Pudding Hungary Llc.,589760,2017
19.99,Creative Pudding Hungary Llc.,589760,2017
0.0,Expect Studio,493480,2017
0.0,Expect Studio,493480,2017
0.0,Expect Studio,493480,2017
0.0,Arcane Raise,604091,2017
0.0,Arcane Raise,604091,2017
0.0,Arcane Raise,604091,2017
1.99,Lotus Games,429270,2017
1.99,Lotus Games,429270,2017
9.99,Whitefishgames,599670,2016
9.99,Whitefishgames,599670,2016
9.99,Whitefishgames,599670,2016
2.99,nextReality Games,597690,2017
12.99,GB Patch Games,586670,2017
12.99,GB Patch Games,586670,2017
0.99,GB Patch Games,594420,2017
0.99,GB Patch Games,594420,2017
6.99,nextReality Games,447210,2017
6.99,nextReality Games,447210,2017
2.99,Demon Sword Games,523230,2017
2.99,Demon Sword Games,523230,2017
9.99,Casual Brothers,503650,2017
4.99,Notus Games Ltd,604980,2017
0.99,Schism Worldwide,540590,2017
0.99,Schism Worldwide,540590,2017
14.99,SMG Studio,471810,2017
14.99,SMG Studio,471810,2017
0.99,NDPendent Games,603290,2017
0.99,NDPendent Games,603290,2017
0.99,NDPendent Games,603290,2017
0.99,NDPendent Games,603290,2017
0.99,kedexa,602830,2017
0.99,kedexa,602830,2017
0.99,kedexa,602830,2017
0.99,kedexa,602830,2017
31.99,"Team NINJA,KOEI TECMO GAMES CO., LTD.",601390,2017
0.99,Narayan Games,603370,2017
0.99,Kedexa,500100,2017
0.99,Kedexa,500100,2017
0.99,Kedexa,500100,2017
6.99,HardHead Games,550200,2017
6.99,HardHead Games,550200,2017
14.99,Sweet Bandits Studios,583240,2017
14.99,Sweet Bandits Studios,583240,2017
14.99,Sweet Bandits Studios,583240,2017
19.99,"Capcom Game Studio Vancouver, Inc.",592700,2017
59.99,"Capcom Game Studio Vancouver, Inc.",543460,2017
14.99,Moongate Digital,601500,2017
14.99,Moongate Digital,601500,2017
14.99,Moongate Digital,601500,2017
14.99,Moongate Digital,601500,2017
0.0,Milestone S.r.l.,578240,2017
0.0,Milestone S.r.l.,578240,2017
0.0,Milestone S.r.l.,578240,2017
3.99,The Game Bakers,567810,2017
3.99,The Game Bakers,567810,2017
1.99,VI Games LLC,602920,2017
1.99,VI Games LLC,602920,2017
19.99,No Goblin,368000,2017
19.99,No Goblin,368000,2017
19.99,No Goblin,368000,2017
9.99,Redpoint Games,564750,2017
0.99,Red Triangle Games,584860,2016
0.99,Red Triangle Games,584860,2016
0.99,Red Triangle Games,584860,2016
0.99,Red Triangle Games,584860,2016
19.99,"FK Digital,Arc System Works",536560,2017
4.99,Mika Spin Games,550870,2016
4.99,Mika Spin Games,550870,2016
4.99,Mika Spin Games,550870,2016
4.99,Mika Spin Games,550870,2016
4.99,Mika Spin Games,550870,2016
39.99,Dovetail Games,530070,2017
2.99,Paul Bird,598350,2017
2.99,Paul Bird,598350,2017
2.99,Paul Bird,598350,2017
2.99,Paul Bird,598350,2017
2.99,Paul Bird,598350,2017
8.99,GameChanger Studio,598230,2017
8.99,GameChanger Studio,598230,2017
3.99,3 Minute Games,585290,2017
3.99,3 Minute Games,585290,2017
3.99,3 Minute Games,585290,2017
4.99,Paper Pirates,586480,2017
4.99,Paper Pirates,586480,2017
4.99,DL Softworks,591495,2017
4.99,DL Softworks,591495,2017
4.99,DL Softworks,591495,2017
4.99,DL Softworks,591495,2017
4.99,DL Softworks,591495,2017
4.99,DL Softworks,591495,2017
19.99,Playwood Project,404200,2017
19.99,Playwood Project,404200,2017
19.99,Playwood Project,404200,2017
19.99,Playwood Project,404200,2017
7.99,DL Softworks,591494,2017
7.99,DL Softworks,591494,2017
7.99,DL Softworks,591494,2017
7.99,DL Softworks,591494,2017
7.99,DL Softworks,591494,2017
7.99,DL Softworks,591494,2017
6.99,Aldorlea Games,459640,2017
6.99,Aldorlea Games,459640,2017
6.99,Aldorlea Games,459640,2017
6.99,Aldorlea Games,459640,2017
6.99,Aldorlea Games,459640,2017
6.99,Aldorlea Games,459640,2017
1.99,EJRGames,607340,2017
1.99,EJRGames,607340,2017
1.99,EJRGames,607340,2017
2.99,Ish Games,578590,2017
2.99,Ish Games,578590,2017
2.99,Ish Games,578590,2017
1.99,Artogon,607840,2017
1.99,Artogon,607840,2017
1.99,Artogon,607840,2017
4.99,RadishBox,471220,2017
4.99,RadishBox,471220,2017
4.99,RadishBox,471220,2017
4.99,Cellbloc Studios,470020,2017
4.99,Cellbloc Studios,470020,2017
4.99,Cellbloc Studios,470020,2017
4.99,Cellbloc Studios,470020,2017
0.99,Elven Workshop,601010,2017
0.99,Elven Workshop,601010,2017
0.99,Elven Workshop,601010,2017
4.99,Kremlingames,599750,2017
4.99,Kremlingames,599750,2017
4.99,Kremlingames,599750,2017
4.99,Faceless Studios,583000,2017
4.99,Faceless Studios,583000,2017
4.99,Faceless Studios,583000,2017
4.99,Faceless Studios,583000,2017
6.99,"KOEI TECMO GAMES CO., LTD.",573548,2017
1.99,"KOEI TECMO GAMES CO., LTD.",573541,2017
1.99,"KOEI TECMO GAMES CO., LTD.",573542,2017
1.99,"KOEI TECMO GAMES CO., LTD.",573544,2017
1.99,"KOEI TECMO GAMES CO., LTD.",573545,2017
1.99,"KOEI TECMO GAMES CO., LTD.",573543,2017
3.99,DL Softworks,591496,2017
3.99,DL Softworks,591496,2017
3.99,DL Softworks,591496,2017
3.99,DL Softworks,591496,2017
3.99,DL Softworks,591496,2017
3.99,DL Softworks,591496,2017
3.99,DL Softworks,591496,2017
3.99,DL Softworks,591496,2017
19.99,FeelThere,607830,2017
19.99,FeelThere,607830,2017
4.99,Ponywolf,508410,2017
4.99,Ponywolf,508410,2017
4.99,Ponywolf,508410,2017
4.99,Ponywolf,508410,2017
9.99,Vast Studios,549220,2017
9.99,Vast Studios,549220,2017
59.99,"KOEI TECMO GAMES CO., LTD.",551730,2017
24.99,The Game Creators,602720,2017
24.99,The Game Creators,602720,2017
24.99,The Game Creators,602720,2017
24.99,The Game Creators,602720,2017
24.99,The Game Creators,602720,2017
24.99,The Game Creators,602720,2017
6.99,Dashing Strike,467810,2017
6.99,Dashing Strike,467810,2017
6.99,Dashing Strike,467810,2017
0.0,"KOEI TECMO GAMES CO., LTD.",569683,2017
0.0,"KOEI TECMO GAMES CO., LTD.",569682,2017
0.0,"KOEI TECMO GAMES CO., LTD.",569680,2017
1.99,No Code,611740,2017
1.99,No Code,611740,2017
0.99,Splatter Squad,611530,2017
14.99,Infinite Loop Games,564470,2017
14.99,Infinite Loop Games,564470,2017
0.99,"xXarabongXx,WrathSchneider",591560,2017
0.99,"xXarabongXx,WrathSchneider",591560,2017
8.99,Nerdook Productions,496620,2017
8.99,Nerdook Productions,496620,2017
12.99,Patryk Szuberla,590600,2017
12.99,Patryk Szuberla,590600,2017
12.99,Patryk Szuberla,590600,2017
12.99,Patryk Szuberla,590600,2017
12.99,Patryk Szuberla,590600,2017
4.99,JDM4iK Games,491280,2017
4.99,JDM4iK Games,491280,2017
4.99,JDM4iK Games,491280,2017
4.99,JDM4iK Games,491280,2017
0.0,Arrowiz,582100,2017
0.0,Arrowiz,582100,2017
0.0,Arrowiz,582100,2017
5.99,"CINEMAX, s.r.o.",525971,2017
119.99,Digitalfossils Ltd,592350,2017
14.99,Bitmap Bureau,487040,2017
